	title	text	link
358	la-darsena-e-larsenale	 Nella foto di copertina è inquadrata la vecchia Darsena adiacente al porto di Napoli, sulla sinistra è riconoscibile il lato del Palazzo Reale esposta verso il mare, e ai suoi piedi la palazzina più bassa detta “Spagnola”, sulla destra, al centro dell’immagine e quasi irriconoscibile, vi è il Maschio Angioino. Tutta l’area attualmente è occupata dai giardini del Molosiglio costruiti negli anni ’20 insieme a via Acton nella foto ancora non esistenti e realizzata per la necessità di avere un grande asse viario che collegasse la parte est della città con la riviera di Chiaia attraverso il tunnel della Vittoria e, per questa progettazione urbana, fu demolita l’intera antica darsena con gli edifici dell’Arsenale, in pratica tutto ciò che è rappresentato nell’immagine. L “arsenale” è un insediamento adibito alla costruzione, alla riparazione, all’immagazzinamento e alla fornitura delle armi e delle munizioni, il suo termine proviene dall’arabo دار الصناعة (Dār al-ṣināʿa), ovvero “sede d’industria” o “casa del mestiere”. Arsenale della Marina con Vascelli – 1865    Il primo arsenale a Napoli risale al 1300 circa e fu posto in un’area a ridosso delle attuali piazza Municipio e via Cristoforo Colombo, praticamente li dove oggi vi è la banchina avanzata con il grande parcheggio del porto turistico. Nel 1575 il luogo fu considerato ormai poco adatto al suo scopo e si decise di trasferirlo costruendone uno più grande sulla spiaggia di Santa Lucia presso la torre di San Vincenzo, un avamposto difensivo del Castel Nuovo costruito in età angioina su un’isoletta dove in epoca ducale era stata eretta una chiesa, la nuova costruzione venne terminata alla fine del 1583.  Nel 1667 al fianco dell’arsenale venne scavata la darsena, un bacino acqueo artificiale utilizzato per l’ormeggio e il rimessaggio di imbarcazioni, in pratica è la parte più interna di un porto, cinta da dighe e protezioni, dove si procede alla riparazione delle navi e gli specchi d’acqua interni degli arsenali militari marittimi.  Presso il molo San Vincenzo, il 1853 fu inaugurato il bacino di carenaggio in muratura nell’arsenale di Napoli, il secondo realizzato nella penisola dopo quello di Genova, struttura che permetteva l’eventuale riparazione o manutenzione delle navi all’asciutto, in particolare delle carene e delle altre parti dello scafo che sono poste sotto il livello di galleggiamento.  Nella primavera del 1900 dall’arsenale di Napoli si imbarcarono le truppe italiane al seguito delle grandi potenze per raggiungere la Cina a seguito della rivolta dei Boxer, infatti dopo le prime violenze a Pechino contro gli occidentali, presero la via dell’oriente un contingente di 436 marinai (75 russi, 75 inglesi, 75 francesi, 60 statunitensi, 50 tedeschi, 41 italiani, 30 giapponesi e 30 austriaci) per proteggere le rispettive delegazioni a Pechino. Tra il 16 e il 19 luglio 1900 ci furono a Napoli nei pressi della Darsena le operazioni di imbarco del Corpo di Spedizione sui piroscafi Minghetti, Giava e Singapore, messi a disposizione dalla Compagnia di Navigazione Italiana. Alla mattina del 19, il re Umberto I ed il ministro della Guerra Coriolano Ponza di San Martino passarono in rassegna i reparti. I tre piroscafi furono scortati dalla R. Nave Stromboli. Al seguito del Corpo di Spedizione vi furono numerosi giornalisti e altri, come Luigi Barzini, che raggiunsero il contingente nel 1901. Il Corpo di Spedizione partì la sera del 19 luglio 1900 e, dopo aver sostato a Porto Said (il 23 luglio), ad Aden (il 29) e a Singapore (dal 12 al 14 agosto), giunse a Taku il 29 agosto 1900. Una volta sbarcato, il personale percorse in treno i 150 chilometri che lo separavano da Pechino. Negli anni venti, a causa della riorganizzazione urbanistica della litoranea l’arsenale venne completamente demolito e trasferito nella zona est di Napoli, in via Emanuele Gianturco, ormai divenuta zona industriale. Con il decreto ministeriale della Difesa del 20 gennaio 1998 si decise la chiusura definitiva dell’arsenale di Napoli (che nel secondo dopoguerra si era di nuovo trasferito, prima in una grotta di via Orazio, dietro il palazzo della Clinica mediterranea, poi nello stabilimento Bombrini-Parodi di via Campegna, nei pressi di Bagnoli), assieme a quello di Messina e de La Maddalena, lasciandone solamente tre attivi in Italia per la Marina Militare: Augusta, Taranto e La Spezia. Tutti gli articoli raccolti in piccoli volumetti in vendita su “AMAZON” a  € 5.20  	https://napolineiparticolari.altervista.org/stazione-metropolitana-napoli-mergellina/
359	1860-0-1870	Una foto fantastica per quei tempi anche se la fotografia a Napoli sembra sia presente già dal lontano 1839 quando si realizzò una prima dimostrazione pubblica del procedimento al dagherrotipo, il terzo realizzato in Italia ed il primo in cui era raffigurata una persona. Tante altre poi ne seguirono con lo sfondo la città di Napoli, in quel periodo di gran lunga la principale città italiana, la quarta d’Europa e l’unica che aveva regolari contatti con la cultura internazionale. La foto allegata dovrebbe ritrarre il momento in cui Garibaldi e i suoi Mille sfilano per via Toledo dopo il loro trionfale ingresso nella città, quindi la foto dovrebbe risalire al 7 settembre 1860, cioè il giorno dopo in cui Francesco II abbandonò Napoli in direzione di Gaeta.   Secondo altri invece la foto ritrae i festeggiamenti in occasione di “Roma Capitale” del 1870, anno in cui Roma fu annessa al nuovo regno d’Italia e via Toledo cambiò toponomastica in onore dell’evento. L’evento decretò la fine dello Stato Pontificio, la capitale fu trasferita da Firenze a Roma e l’anniversario fu festività nazionale fino al 1930, anno in cui fu abolita a seguito della firma dei Patti Lateranensi. Il fotografo, per immortalare i festeggiamenti, sembra sia appostato su un tipico balconcino a spigoli arrotondati del “Palazzo Berio”, (già Palazzo Vaaz) dal nome del marchese Francesco Berio di Salsa, librettista d’opera lirica. Il palazzo, che nei suoi primi anni di vita conteneva un salone per le feste a pianta circolare da circa 1.000 posti ed un teatro da 1.600 posti sulla cui struttura si ritiene sia stato realizzato il Teatro Augusteo ad opera di Pier Luigi Nervi, fu eretto nel XVI secolo su commissione del conte di Mola, Simone Vaaz, finanziere di origini portoghesi. Nel primo Ottocento il palazzo era rinomato per la sua biblioteca, fra le più importanti di Napoli mentre nel 1922 parte del palazzo venne demolito per lasciar posto alla realizzazione della piazzetta Augusteo, contemporaneamente alla costruzione della Funicolare Centrale. Di fronte invece, imbandierato a festa, si nota il palazzo del XVI secolo residenza di Domenico Barbaja, un impresario teatrale famoso nella Napoli ottocentesca e che fu anche per breve tempo abitato da Gioacchino Rossini per musicare l’Otello su libretto di Francesco Berio di Salsa. Si racconta che il compositore pesarese fu rinchiuso nella sua camera, dopo sei mesi di ozio, dal Barbaja che lo minacciò di non farlo uscire dall’appartamento fino a quando non avesse finito di musicare l’opera.   Se vuoi conoscere anche la storia della toponomastica di via Roma/Toledo clicca qui Tutti gli articoli raccolti in piccoli volumetti  da collezionare in vendita su “AMAZON” a  € 5.20  	https://napolineiparticolari.altervista.org/la-darsena-e-larsenale/
360	lattentato-di-calata-san-marco	Vi è una stradina, ultimo vicolo a destra prima di arrivare in piazza Municipio ora credo area pedonale, che collega via Depretis con via Medina dove era collocata fino a circa un secolo fa la fontana del Nettuno o di Medina. A pochi passi di distanza vi sono la caserma della Guardia di Finanza Zanzur, i palazi del Comune, della Prefettura e della Questura, oltre la Posta centrale un pò più distante. Questa stradina lunga all’incirca 100 metri è denominata “Calata san Marco” e al centro della sua lunghezza vi è un piccolo slargo. In questa piccola piazzetta erano ubicati dei locali al piano terra che comprendevano anche degli interrati, in cui dai primi anni del dopoguerra vi trovò sistemazione un circolo ricreativo statunitense (USO – United Service Organizations), questo finì tragicamente la sua esistenza nel 1988.  In quell’anno del 14 aprile alle ore 19.49, mentre tutta la zona era piena di movimento, folla di gente che camminava a piedi, lunghe file di macchine che attraversavano il centro per il rientro a casa, fu oggetto di un attacco terroristico, una Ford Fiesta imbottita di tritolo esplose creando uno scenario apocalittico. La deflagrazione fu avvertita lungo tutta la fascia costiera di Napoli e in tutta la zona bassa della città, da San Giovanni a Teduccio a Mergellina e a Posillipo. Automobili in fiamme, una colonna di fuoco che arrivava ai piani alti, vetri infranti, portoni divelti, brandelli di carne, le urla dei feriti, dolore e sangue, a terra rimasero inanime cinque persone, e altre 15 restarono ferite. La scelta dell’attentato ricadde in quel giorno per la maggior affluenza di persone poichè nel circolo militare americano si trovavano dai 60 ai 70 marinai americani riunitisi per festeggiare il comandante del cacciatorpediniere USS PAUL attraccato proprio il giorno prima nel porto di Napoli. A causare l’attentato fu un membro dell’Armata Rossa Giapponese (ARG) che volle vendicare nel secondo anniversario del bombardamento statunitense della Libia del 1986, deciso come rappresaglia all’attentato a una discoteca di Berlino frequentata da militari Usa. Era un giovedi, lo ricordo perfettamente perchè lavoravo a 20 metri dal luogo ed ero andato via da qualche minuto. Fortunatamente” le vittime furono “solo” quattro, e purtroppo civili italiani, il venditore ambulante Antonio Gaezza che vendeva collanine di vetro su una bancarella ad appannaggio degli americani, aveva 62 anni e una mamma centenaria da accudire, i passanti Assunta Capuano, Guido Scocozza e Maurizio Perrone, e una portoricana militare statunitense in servizio presso la U.S. Navy di stanza a Napoli, la trentunenne Angela Simone Santos. Tra i feriti ci furono anche quattro marinai americani e alcuni nordafricani mentre molti altri sfuggirono all’attentato in quanto al momento dell’esplosione si trovavano nei seminterrati del circolo a festeggiare. L’attentato fu rivendicato da due gruppi arabi denominati “gli “Imperialisti americani devono morire due anni dopo il loro barbaro attacco contro lo stato arabo libico” , ed in seguito la polizia identificò Junzō Okudaira come il principale sospettato, un membro dell’Armata Rossa Giapponese (ARG) di estrema sinistra con collegamenti a gruppi in Libano e già ricercato in Italia per un razzo e un attentato dinamitardo contro le ambasciate americana e britannica di Roma del 1987, dove nessuno fortunatamente rimase ferito. Alcuni giorni prima dell’attentato si pensava che Kikumura pianificasse un attentato dinamitardo in un centro della Marina statunitense a New York per rappresaglia all’attentato della Libia del 1986, e che fosse simultaneo all’attentato di Napoli. Nonostante la sua condanna per omicidio nel 1993, non fu mai catturato ed è ancora attiva la ricompensa fino a cinque milioni di dollari per chi procurasse informazioni che portino ad assicurare alla giustizia l’esecutore del crudele attentato.   Tutti gli articoli raccolti in piccoli volumi in vendita su “AMAZON” a  € 5.20  	https://napolineiparticolari.altervista.org/1860-0-1870/
361	la-baraccopoli-di-via-vespucci	Lungo l’asse costiero denominato “Via A. Vespucci”, in quel tratto erroneamente riconosciuto come “Via Marina” e che va dall’inrocio con “Corso Garibaldi”  fino all’incrocio con “Corso Lucci”, esiste un pezzo di terreno di circa 35000 mq oggi recintato e ancora inutilizzato nonostante esista da decenni uno straordinario progetto che dovrebbe riqualificare tutta la zona. Quest’area è ubicata di fronte all’ospedale Loreto Mare, al fianco della sede distaccata della Prefettura di Napoli e limitata tra via Vespucci e l’antica via della Marinella all’interno della zona portuale. Nel secondo dopoguerra, ad occupare l’appezzamento di terreno, vi era una enorme baraccopoli probabilmente sopravvissuta al lavoro demolitorio delle ruspe fino a pochi anni prima del 2000. Negli ultimi anni, sempre nello stesso posto, si era ricostituito un secondo insediamento detto “Zingaropoli”, anche questo demolito poichè esiste un progetto, fermo da anni, della costruzione del “Parco della Marinella” ubicato tra il bastione del Carmine, l’ex caserma di Cavalleria, il Mercato Ittico e le case popolari. Alcune didascalie di vecchie foto creano un pò di confusione inserendo nella “Marinella” anche la “Villa del Popolo”, costruita nel 1876 lungo la vecchia via del Piliero e demolita dopo pochi decenni, essa in effetti era tra via del Piliero ora inglobata nel porto e via Marina.  Ad inizio XVIII secolo si aveva l’esigenza di creare una strada litoranea che costeggiasse i caotici e intricatissimi quartieri bassi e tra il 1740 e il 1749 cominciò la demolizione delle mura difensive e, a ricordo, nel 1749 fu innalzata un’edicola che celebrava appunto l’inizio dell’opera. L’edicola, ornata dei simboli del Re, fu posta al termine orientale della strada della Marinella ad altezza del castello del Carmine. A ricordo della vecchia Marinella è rimasta una fontana, appunto la “fontana della Marinella”, anch’essa per molto tempo abbandonata, ma ora in corso di recupero. Costruita al termine del XVIII secolo, nel 1880 intorno alla struttura fu posta una ringhiera, quindi venne traslocata presso i giardini di Largo San Pasquale a Chiaia dove vi rimane fino agli anni ottanta del 1900, per poi essere ricollocata nella sua zona di origine dove è tuttora.  Durante gli spostamenti purtroppo andarono perduti numerosi elementi decorativi come i delfini, il piedistallo e le due vasche superiori.  Per vederli clicca   qui 	https://napolineiparticolari.altervista.org/lattentato-di-calata-san-marco/
362	la-stazione-di-piazza-garibaldi	La prima stazione di piazza Garibaldi, denominata “Stazione centrale delle ferrovie”, fu realizzata allo scopo di unificare le due stazioni “Regia” in direzione nord e “Bayard” in direzione sud l’una affiancata all’altra sul corso Garibaldi in corrispondenza dell’attuale stazione della circumvesuviana che utilizz,a ammodernizzandolo, il vecchio impianto della prima mentre la seconda è completamente abbandonata e diroccata.  Essa fu realizzata nel 1867 e, con alcune modifiche eseguite nei primi decenni di vita, occupò per 150 annui quasi tutta l’odierna piazza essendo il suo terminale posizionato più in avanti rispetto alla posizione attuale.  In effetti il suo ingresso principale o il suo fronte se vogliamo, arrivava in prossimità della statua del “Generalissimo” dove è posizionata dal 1904 e, a dividere i due manufatti vi era solo un giardinetto il cui centro all’epoca ospitava la fontana della sirena, oggi sistemata in piazza Sannazaro a Piedigrotta.  La stazione aveva una forma ad U con il lato aperto nella parte posteriore per accogliere l’arrivo dei convogli, nei tre lati presentava dei porticati che davano possibilità ai viaggiatori di camminare al coperto, mentre gli spigoli della forma ad U erano costituiti da due corpi di fabbrica più alti rispetto al resto, la parte centrale invece era provvista di grandi porte con vetrate.   Uno dei lati lunghi era predisposto per l’afflusso dei viaggiatori in partenza e quindi in entrata alla stazione, sul lato opposto invece uscivano i viaggiatori in discesa dai treni in arrivo e quindi in uscita. Sicuramente era un terminale di tutto rispetto e artisticamente molto ben fatto, ma purtroppo per la sua posizione centrale non vi era modo di poterlo modificare andando per andare incontro alle nuove esigenze dgli spostamenti che diventavano sempre più frenetici e crescenti. Al suo interno erano solo 6 binari, quantità che con il passare del tempo divenne insufficiente a gestire l’enorme aumento del traffico ferroviario passante per la città e stretto come era nel centro urbano, non si sarebbe potuto allargare il piazzale da poter aumentare così il numero delle linee da utilizzare.   Per tale situazione nel 1925 si decise di arretrare di alcune centinaia di metri l’area in cui terminavano i binari dando maggiore così spazio disponibile alla creazione di un piazzale interno molto più ampio consentendo di aumentare il numero dei binari.   I lavori di demolizione furono eseguiti in contemporanea alla costruzione della nuova stazione e terminarono nel 1960 mentre i vecchi binari che erano posizionati al di sotto del piano stradale vennero utilizzati per l’attuale linea metropolitana, così come anche la parte del fabbricato che era nel sottosuolo fu adibito a nuova stazione della linea cittadina. Alcune colonne costituenti i porticati furono risparmiate dando loro destinazioni differenti, una fu messa in piazza Immacolata a sostegno della statua della Madonna, una seconda a via santa Teresa degli scalzi di fronte al Museo a fare da base alla statua della Vergine Maria, altre come coreografia all’interno della basilica del Buon Consiglio a Capodimonte.   	https://napolineiparticolari.altervista.org/la-baraccopoli-di-via-vespucci/
363	piazza-vanvitelli	Luigi Vanvitelli nacque a Napoli nel 1700 da madre napoletana, Anna Lorenzani e da padre olandese, il pittore Gaspar van Wittel, e come architetto eseguì un cospicuo numero di opere che ancor oggi caratterizzano il paesaggio di varie città italiane. Il primo approccio del Vanvitelli all’architettura risale al 1728, tra le sue maggiori opere spiccano a Caserta la scenografica Reggia e l’imponente acquedotto Carolino, ad Ancona il grande Lazzaretto su un’isola artificiale pentagonale sempre da lui realizzata, e la chiesa del Gesù di Ancona, a Napoli costruì il Foro Carolino, il palazzo Calabritto e il palazzo Doria d’Angri, mentre a Bacoli si inventò la casina Vanvitelliana. Napoli lo ricorda dedicandogli una delle piazze piu eleganti e raffinate della città, un cuore pulsante al centro del Vomero dove è intensa la vita  notturna del rione, piazza Vanvitelli.   La foto allegata in copertina mostra la piazza circa 70 anni dopo la sua realizzazione quando nel 1885 venne progettato l’intero rione del Vomero. La strada che s vede nella parte alta in salita è via Scarlatti che incrocia più su via Morghen e si dirige verso il capolinea della stazione funicolare che termina la sua corsa nel quartiere di Montesanto. Alla cerimonia di inaugurazione assistettero i Reali d’Italia e il sindaco di allora, Nicola Amore e già nel 1889 le strade principali del quartiere furono tracciate e furono dedicate oltre al Vanvitelli ad altri 37 importanti artisti.    I due palazzi che vedete nella prima vecchia foto frontestante la piazza fanno parte di un gruppo di 4 costruiti nei 4 punti cardinali in stile neorinascimentale, stile tipico di molte costruzioni del quartiere edificate tra la fine dell’Ottocento e i primi anni del Novecento.  In una aiuola al centro della piazza fu inizialmente installata una fontana in granito e piperno, ma questa fu tolta nei primi anni del XX secolo in occasione dei lavori di posizionamento delle rotaie del tram, al suo posto fu piantumata una palma proveniente da una colonia italiana in Africa.  Nel 1976 fu posata la prima pietra della Metropolitana Collinare, l’odierna linea 1, nel 1993 venne inaugurata l’omonima stazione e venne ripiantumata nell’aiuola centrale la storica pianta tolta momentaneamente per il cantiere.  Nel 2009 la palma purtroppo morì dopo essere stata colpita dal punteruolo rosso, il parassita che fece strage di palme in città, distruggendo nello stesso periodo anche le storiche e belle file di palme in viale Gramsci e in viale Augusto.  Oltre l’antica palma, altro simbolo della piazza è ancora lo storico orologio dell’Ente Autonomo Volturno visibile al centro della vecchia foto, uno dei dodici orologi pubblici sopravvissuti ai bombardamenti della seconda guerra mondiale dei ventuno installati tra il 1931 e il 1933 nelle strade più importanti della città. Da ricordare, nell’angolo della piazza con via Scarlatti, uno storico bar adesso non piu esistente, il Sangiuliano. 	https://napolineiparticolari.altervista.org/la-stazione-di-piazza-garibaldi/
364	la-barricata-in-via-toledo-del-1848	La raccolta dei miei articoli in piccoli opuscoli da collezionare:  clicca qui In seguito a movimenti indipendendisti in tutta Europa, Ferdinando II del Regno delle due Sicilie l’ 11 febbraio 1848 promulgò la Costituzione anche come risposta alle sommosse scoppiate in tutto il Regno. Queste ebbero inizio il 12 gennaio a Palermo ma provocarono un effetto contagio anche a Napoli, con l’insurrezione del 27 gennaio che costrinse, due giorni dopo, Ferdinando II a concedere una nuova Costituzione promulgata poi l’11 f ebbraio. Ma il 15 di maggio la situazione precipitò quando alcuni deputati vollero aggiungere ulteriori richieste modificando parte della Costituzione su cui avrebbe dovuto giurare re Ferdinando. Nella notte fra il 14 e 15 maggio, mentre i deputati tentavano le ultime negoziazioni col Re, nelle strade di Napoli iniziarono a sorgere delle barricate e in particolare, come vediamo nell’incisione allegata, in via Toledo al fianco del Palazzo Cirella, che si vede ad angolo sulla destra, e forse la più importante poichè posta di fronte al Palazzo Reale sede del Re e delle contrattazioni per la costituzione. Quando gli scontri iniziarono verso le 10, un primo assalto alla barricata delle truppe regie venne respinto ma subito dopo dovette cedere sotto il fuoco dell’artiglieria e due compagnie di Cacciatori Svizzeri che, una volta superato l’ostacolo, sfondarono il portone di Palazzo Cirella invadendolo e trucidando tutti coloro che vennero trovati nel suo interno con le armi in pugno. Il Palazzo fu saccheggiato dal popolo favorevole al re, i prigionieri vennero condotti alla Darsena e rinchiusi a bordo di una nave della Marina borbonica attrezzato a galera e nello stesso momento Ferdinando sciolse il Parlamento e la guardia nazionale, nominò un nuovo governo e proclamò lo stato d’assedio. La repressione causò circa 500 morti. 	https://napolineiparticolari.altervista.org/piazza-vanvitelli/
365	lattentato-alle-poste-centrali		https://napolineiparticolari.altervista.org/la-barricata-in-via-toledo-del-1848/
366	il-cimitero-di-poggioreale	La storia: Il complesso di Poggioreale è un insieme di tanti piccoli cimiteri di cui il più noto quello denominato “monumentale” che rappresenta il nucleo originario del cimitero. Di grande valore storico e culturale per la preziosità delle sue tombe e delle sue statue, ma anche per il gran numero di cappelle e chiese contenute al suo interno e per il Quadrato degli uomini illustri, settore destinato alla sepoltura delle personalità eminenti (come previsto dalle leggi in materia del Regno delle due Sicilie su una superficie di 2 moggi napoletani (circa 5300 mq). Prima della sua costruzione, il primo cimitero napoletano in uso era quello delle 366 fosse, iniziato nel 1762 e concluso l’anno successivo. Prima di allora si adoperavano le cosiddette  “terresante” delle chiese dedicate ai poveri, oppure veniva utilizzata la cosiddetta “piscina”, una grande cavità al di sotto dell’Ospedale degli Incurabili. Nella prima metà del XIX secolo cominciò a svilupparsi l’idea di creare luoghi distinti e distaccati dai centri abitati per le sepolture e quindi si procedette all’avvio della costruzione di un cimitero sui dolci colli di Poggioreale, definitivamente aperto nel 1837. L’anno precedente alla sua ufficializzazione, sul suo retro venne aperto il cimitero dei colerosi, inizialmente sorto come “cimitero da campo” per via dei tantissimi morti di colera, ma ampliato l’anno successivo trasformandolo in un tipico cimitero romantico. Altro cimitero dalle analoghe caratteristiche era quello acattolico di Santa Maria della Fede, il più distante dall’area cimiteriale tradizionale. Con l’Unità d’Italia i cimiteri diventano più numerosi, a partire da quello di Santa Maria del Pianto, nato attorno alla seicentesca omonima chiesa che sorge nel nucleo originario del cimitero di Poggioreale. 	https://napolineiparticolari.altervista.org/lattentato-alle-poste-centrali/
367	il-colera-a-napoli	"Nella foto allegata si nota un assembramento di persone che protestano per avere il vaccino anticolerico, infatti siamo nel 1973 e ci troviamo in piazza Municipio nei pressi del palazzo della Banca di Roma, a sinistra guardando palazzo San Giacomo, la traversa che si vede sulla sinistra è via Ruggero Leoncavallo che dalla piazza porta a via Santa Brigida. Quell’anno si verificò una epidemia di colera nelle aree costiere delle regioni Campania, Puglia e Sardegna tra il 20 agosto e il 12 ottobre e causarono complessivamente 24 decessi. Probabilmente causata dal consumo di cozze crude, provocò un grande allarmismo nella popolazione, all’ospedale Cotugno di Napoli vennero ricoverate 911 persone in dieci giorni, ma già pochi giorni dopo l’inizio dell’emergenza venne avviata la più grande operazione di profilassi nel secondo dopoguerra che portò alla vaccinazione di circa un milione di napoletani in appena una settimana, grazie anche all’aiuto dell’impiego delle siringhe a pistola messe a disposizione dalla Sesta flotta degli Stati Uniti d’America e adoperate già nella guerra del Vietnam. Ad allarmare la popolazione fu il quotidiano “Il Mattino” che aprì la prima pagina con la notizia di sette morti (cinque a Torre del Greco e due a Napoli) e più di 50 ricoverati all’ospedale Cutugno e chiaramente in brevissimo tempo si scatenò il panico tra la popolazione che fece registrare rivolte, blocchi stradali, rifiuti incendiati e assalti ai camion della disinfestazione. Paolo Cirino Pomicino, all’epoca assessore ai cimiteri di Napoli fu accusato di nascondere centinaia di cadaveri per occultare l’emergenza mentre le autorità provvedettero ad iperclorinare le acque dell’acquedotto municipale, proibendo la vendita dei frutti di mare e sequestrandoli nei ristoranti, avviando una campagna straordinaria di raccolta dei rifiuti, pulizia delle strade e disinfestazione dalle mosche, vennero interdette le spiagge e le aree di balneazione, ispezionati teatri, cinema e altri luoghi di aggregazione. Il 31 agosto, quando all’ospedale Cotugno di Napoli risultavano ricoverati già 220 pazienti sospettati di aver contratto la patologia, i cittadini partenopei assediarono il municipio di Napoli, (guarda la foto allegata, la zona evidenziata nella nuova foto si riferisce a quella inquadrata nella vecchia) data la carenza di vaccini e sulfamidici, mentre i limoni (il cui succo può attenuare gli effetti del vibrione) erano ormai disponibili solo al mercato nero a prezzi proibitivi. A Ercolano i carabinieri furono costretti a disperdere la folla con il lancio di lacrimogeni e si vietò il commercio di molluschi, pesci e fichi disponendo il sequestro delle cozze, ma ciò provocò la rivolta dei pescatori professionali che per protesta mangiarono i loro prodotti ittici crudi per evidenziarne la purezza, tuttavia, il vibrione venne rinvenuto solo nelle vittime e non nelle cozze: Della serie ” non è vero ma ci credo” in tale occasione non avvenne il prodigio della liquefazione del sangue del santo contenuto nell’ampolla.
—————————————————
Su Amazon la prima raccolta dei miei racconti sulla Napoli antica:
https://m.facebook.com/story.php?story_fbid=2579063345671029&id=100007021667151  Il “Ceppo a Forcella”  Ingresso Carlo III a Napoli  Confronto tra Neapolis e Napoli  PERCHE QUELLA CHE OGGI È UNA DEGRADANTE PERIFERIA È DENOMINATA “POGGIOREALE”?  https://napolineiparticolari.altervista.org/i-rapporti-tra-limpero-russo-e-il-regno-delle-due-sicilie/ "	https://napolineiparticolari.altervista.org/il-cimitero-di-poggioreale/
368	ingresso-carlo-iii-a-napoli	"Il disegno a cui si fa riferimento è “Ingresso di Carlo di Borbone nel Largo di Palazzo”, di Michele Foschini. Si può essere precisi della data del “fermo-immagine” del dipinto poiché raffigura l’ingresso di Carlo III di Borbone dopo la sua incoronazione a re di Napoli. L’immagine raffigura una Piazza del Plebiscito del 1734 quando ancora era “Largo di Palazzo”, e si intravede la carrozza dell’infante (aveva solo 18 anni) provenire da quella che sarà via San Carlo ed entrare nel largo tra due ali di folla festante. Il pittore è posizionato in “Piazza Trieste e Trento” e inquadra palazzo reale, il palazzo vicereale mentre sulla sinistra il teatro San Carlo arriverà 3 anni più tardi grazie alla magnificienza di re Carlo che regalò a Napoli il primo teatro al mondo. «Quando nel 1734 don Carlos di Borbone, figlio di Filippo V re di Spagna e di Elisabetta Farnese, riuscì ad insediarsi a Napoli scacciandovi gli austriaci che l’avevano governata dal 1707, fu subito chiaro a tutti che quella conquista non preludeva affatto ad una ripresa del dominio spagnolo sull’Italia meridionale. Infatti, pur mantenendo – specie negli anni iniziali – forti legami con la corte di Madrid, quella che allora si affermò fu un’entità politica indipendente che, come tale, fu riconosciuta dal trattato di pace di Vienna del 1738 (…) Dopo oltre due secoli di soggezione a potenze straniere (prima la Spagna e poi, per quasi ventisette anni, l’Austria), un nuovo stato indipendente si affacciava sul panorama politico italiano»
[A. SPAGNOLETTI, Storia del Regno delle Due Sicilie, Il Mulino, Bologna 1997, pp. 17-18]. ——————————————————
Su Amazon la prima raccolta dei miei racconti sulla Napoli antica:
https://m.facebook.com/story.php?story_fbid=2579063345671029&id=100007021667151  Confronto tra Neapolis e Napoli  PERCHE QUELLA CHE OGGI È UNA DEGRADANTE PERIFERIA È DENOMINATA “POGGIOREALE”?  I rapporti tra “l’Impero Russo” e il “Regno delle due Sicilie”  Da “castello” a “Palazzo”, le residenze dei sovrani di Napoli  "	https://napolineiparticolari.altervista.org/il-colera-a-napoli/
